year,month,county,party,registered,source_url
2025,12,CALVERT,Working Class,52,local://MSR-2025_12.pdf
2025,12,CAROLINE,Working Class,30,local://MSR-2025_12.pdf
2025,12,CARROLL,Working Class,95,local://MSR-2025_12.pdf
2025,12,CECIL,Working Class,108,local://MSR-2025_12.pdf
2025,12,CHARLES,Working Class,134,local://MSR-2025_12.pdf
2025,12,DORCHESTER,Working Class,34,local://MSR-2025_12.pdf
2025,12,FREDERICK,Working Class,171,local://MSR-2025_12.pdf
2025,12,GARRETT,Working Class,15,local://MSR-2025_12.pdf
2025,12,HARFORD,Working Class,196,local://MSR-2025_12.pdf
2025,12,HOWARD,Working Class,110,local://MSR-2025_12.pdf
2025,12,KENT,Working Class,15,local://MSR-2025_12.pdf
2025,12,MONTGOMERY,Working Class,417,local://MSR-2025_12.pdf
2025,12,PR. GEORGE'S,Working Class,567,local://MSR-2025_12.pdf
2025,12,QUEEN ANNE'S,Working Class,35,local://MSR-2025_12.pdf
2025,12,ST. MARY'S,Working Class,73,local://MSR-2025_12.pdf
2025,12,SOMERSET,Working Class,22,local://MSR-2025_12.pdf
2025,12,TALBOT,Working Class,14,local://MSR-2025_12.pdf
2025,12,WASHINGTON,Working Class,126,local://MSR-2025_12.pdf
2025,12,WICOMICO,Working Class,107,local://MSR-2025_12.pdf
2025,12,WORCESTER,Working Class,28,local://MSR-2025_12.pdf
2025,12,ALLEGANY,Unaffiliated,9433,local://MSR-2025_12.pdf
2025,12,ANNE ARUNDEL,Unaffiliated,110328,local://MSR-2025_12.pdf
2025,12,BALTIMORE CITY,Unaffiliated,70171,local://MSR-2025_12.pdf
2025,12,BALTIMORE CO.,Unaffiliated,126903,local://MSR-2025_12.pdf
2025,12,CALVERT,Unaffiliated,17374,local://MSR-2025_12.pdf
2025,12,CAROLINE,Unaffiliated,5196,local://MSR-2025_12.pdf
2025,12,CARROLL,Unaffiliated,31816,local://MSR-2025_12.pdf
2025,12,CECIL,Unaffiliated,17978,local://MSR-2025_12.pdf
2025,12,CHARLES,Unaffiliated,27153,local://MSR-2025_12.pdf
2025,12,DORCHESTER,Unaffiliated,4579,local://MSR-2025_12.pdf
2025,12,FREDERICK,Unaffiliated,56816,local://MSR-2025_12.pdf
2025,12,GARRETT,Unaffiliated,3304,local://MSR-2025_12.pdf
2025,12,HARFORD,Unaffiliated,47642,local://MSR-2025_12.pdf
2025,12,HOWARD,Unaffiliated,67133,local://MSR-2025_12.pdf
2025,12,KENT,Unaffiliated,2945,local://MSR-2025_12.pdf
2025,12,MONTGOMERY,Unaffiliated,186530,local://MSR-2025_12.pdf
2025,12,PR. GEORGE'S,Unaffiliated,110737,local://MSR-2025_12.pdf
2025,12,QUEEN ANNE'S,Unaffiliated,9384,local://MSR-2025_12.pdf
2025,12,ST. MARY'S,Unaffiliated,19198,local://MSR-2025_12.pdf
2025,12,SOMERSET,Unaffiliated,2722,local://MSR-2025_12.pdf
2025,12,TALBOT,Unaffiliated,6249,local://MSR-2025_12.pdf
2025,12,WASHINGTON,Unaffiliated,25642,local://MSR-2025_12.pdf
2025,12,WICOMICO,Unaffiliated,16074,local://MSR-2025_12.pdf
2025,12,WORCESTER,Unaffiliated,9613,local://MSR-2025_12.pdf
2025,12,ALLEGANY,Other,755,local://MSR-2025_12.pdf
2025,12,ANNE ARUNDEL,Other,6770,local://MSR-2025_12.pdf
2025,12,BALTIMORE CITY,Other,6793,local://MSR-2025_12.pdf
2025,12,BALTIMORE CO.,Other,10061,local://MSR-2025_12.pdf
2025,12,CALVERT,Other,1130,local://MSR-2025_12.pdf
2025,12,CAROLINE,Other,368,local://MSR-2025_12.pdf
2025,12,CARROLL,Other,2031,local://MSR-2025_12.pdf
2025,12,CECIL,Other,1292,local://MSR-2025_12.pdf
2025,12,CHARLES,Other,1653,local://MSR-2025_12.pdf
2025,12,DORCHESTER,Other,391,local://MSR-2025_12.pdf
2025,12,FREDERICK,Other,2814,local://MSR-2025_12.pdf
2025,12,GARRETT,Other,295,local://MSR-2025_12.pdf
2025,12,HARFORD,Other,3365,local://MSR-2025_12.pdf
2025,12,HOWARD,Other,3424,local://MSR-2025_12.pdf
2025,12,KENT,Other,213,local://MSR-2025_12.pdf
2025,12,MONTGOMERY,Other,9600,local://MSR-2025_12.pdf
2025,12,PR. GEORGE'S,Other,14121,local://MSR-2025_12.pdf
2025,12,QUEEN ANNE'S,Other,600,local://MSR-2025_12.pdf
2025,12,ST. MARY'S,Other,1216,local://MSR-2025_12.pdf
2025,12,SOMERSET,Other,233,local://MSR-2025_12.pdf
2025,12,TALBOT,Other,433,local://MSR-2025_12.pdf
2025,12,WASHINGTON,Other,1646,local://MSR-2025_12.pdf
2025,12,WICOMICO,Other,1262,local://MSR-2025_12.pdf
2025,12,WORCESTER,Other,780,local://MSR-2025_12.pdf
2024,4,ALLEGANY,Democratic,10967,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Democratic,173333,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Democratic,296628,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Democratic,306808,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Democratic,23546,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Democratic,6068,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Democratic,33337,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Democratic,19146,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Democratic,75031,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Democratic,9523,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Democratic,77898,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Democratic,3529,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Democratic,64534,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Democratic,121728,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Democratic,5771,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Democratic,407590,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Democratic,455084,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Democratic,11080,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Democratic,24899,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Democratic,5430,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Democratic,10597,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Democratic,30924,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Democratic,26200,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Democratic,13643,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ALLEGANY,Republican,22756,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Republican,129488,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Republican,28557,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Republican,137606,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Republican,28137,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Republican,10722,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Republican,63784,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Republican,34623,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Republican,23097,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Republican,9276,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Republican,68181,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Republican,13770,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Republican,80783,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Republican,48312,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Republican,5308,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Republican,98514,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Republican,38833,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Republican,20077,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Republican,32098,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Republican,6173,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Republican,11677,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Republican,44410,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Republican,24039,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Republican,19555,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ALLEGANY,Green,3,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Green,50,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Green,83,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Green,83,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Green,18,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Green,1,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Green,15,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Green,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Green,21,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Green,1,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Green,39,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Green,2,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Green,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Green,39,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Green,0,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Green,132,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Green,73,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Green,3,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Green,16,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Green,1,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Green,4,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Green,7,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Green,4,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Green,3,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ALLEGANY,Working Class,265,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Working Class,2514,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Working Class,1198,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Working Class,2690,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Working Class,463,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Working Class,127,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Working Class,848,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Working Class,491,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Working Class,442,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Working Class,114,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Working Class,1258,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Working Class,110,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Working Class,1275,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Working Class,976,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Working Class,70,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Working Class,2413,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Working Class,1551,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Working Class,237,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Working Class,501,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Working Class,70,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Working Class,166,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Working Class,661,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Working Class,364,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Working Class,240,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ALLEGANY,Unaffiliated,9001,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Unaffiliated,105265,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Unaffiliated,62638,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Unaffiliated,117801,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Unaffiliated,16412,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Unaffiliated,4880,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Unaffiliated,30168,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Unaffiliated,17361,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Unaffiliated,24429,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Unaffiliated,4230,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Unaffiliated,52931,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Unaffiliated,3110,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Unaffiliated,44713,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Unaffiliated,61690,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Unaffiliated,2777,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Unaffiliated,171465,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Unaffiliated,98132,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Unaffiliated,8889,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Unaffiliated,17984,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Unaffiliated,2531,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Unaffiliated,6048,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Unaffiliated,23871,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Unaffiliated,14819,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Unaffiliated,9079,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ALLEGANY,Other,571,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ANNE ARUNDEL,Other,4331,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CITY,Other,5920,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,BALTIMORE CO.,Other,7863,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CALVERT,Other,735,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CAROLINE,Other,263,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CARROLL,Other,1333,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CECIL,Other,926,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,CHARLES,Other,1212,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,DORCHESTER,Other,261,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,FREDERICK,Other,1734,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,GARRETT,Other,209,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HARFORD,Other,2256,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,HOWARD,Other,2489,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,KENT,Other,147,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,MONTGOMERY,Other,7213,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,PR. GEORGE'S,Other,12540,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,QUEEN ANNE'S,Other,392,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,ST. MARY'S,Other,846,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,SOMERSET,Other,169,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,TALBOT,Other,274,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WASHINGTON,Other,1194,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WICOMICO,Other,913,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,4,WORCESTER,Other,564,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_04.pdf
2024,5,ALLEGANY,Democratic,10957,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ANNE ARUNDEL,Democratic,173325,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CITY,Democratic,296923,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CO.,Democratic,307367,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CALVERT,Democratic,23555,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CAROLINE,Democratic,6065,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CARROLL,Democratic,33316,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CECIL,Democratic,19134,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CHARLES,Democratic,75082,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,DORCHESTER,Democratic,9511,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,FREDERICK,Democratic,77906,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,GARRETT,Democratic,3522,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HARFORD,Democratic,64524,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HOWARD,Democratic,122073,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,KENT,Democratic,5758,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,MONTGOMERY,Democratic,407995,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,PR. GEORGE'S,Democratic,455152,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,QUEEN ANNE'S,Democratic,11077,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ST. MARY'S,Democratic,24912,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,SOMERSET,Democratic,5424,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,TALBOT,Democratic,10615,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WASHINGTON,Democratic,30920,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WICOMICO,Democratic,26169,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WORCESTER,Democratic,13633,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ALLEGANY,Republican,22760,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ANNE ARUNDEL,Republican,129487,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CITY,Republican,28556,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CO.,Republican,137983,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CALVERT,Republican,28185,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CAROLINE,Republican,10745,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CARROLL,Republican,63898,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CECIL,Republican,34648,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CHARLES,Republican,23093,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,DORCHESTER,Republican,9278,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,FREDERICK,Republican,68198,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,GARRETT,Republican,13804,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HARFORD,Republican,80880,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HOWARD,Republican,48463,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,KENT,Republican,5307,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,MONTGOMERY,Republican,98486,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,PR. GEORGE'S,Republican,38819,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,QUEEN ANNE'S,Republican,20094,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ST. MARY'S,Republican,32142,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,SOMERSET,Republican,6163,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,TALBOT,Republican,11673,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WASHINGTON,Republican,44448,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WICOMICO,Republican,24020,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,WORCESTER,Republican,19538,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ALLEGANY,Green,21,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,ANNE ARUNDEL,Green,200,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CITY,Green,199,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,BALTIMORE CO.,Green,231,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CALVERT,Green,39,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CAROLINE,Green,9,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CARROLL,Green,49,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CECIL,Green,37,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,CHARLES,Green,47,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,DORCHESTER,Green,8,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,FREDERICK,Green,101,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,GARRETT,Green,6,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HARFORD,Green,83,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,HOWARD,Green,105,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
2024,5,KENT,Green,3,https://elections.maryland.gov/pdf/vrar/2024/MSR-2024_05.pdf
